% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
2.165	1	1	217	6	1	28	373	0
2.165	1	4	217	6	3	28	373	0
2.165	2	2	217	6	1	28	373	0
2.165	2	5	217	6	3	28	373	0
2.165	3	3	217	6	1	28	373	0
2.165	3	6	217	6	3	28	373	0
2.166	1	1	217	7	1	28	373	0
2.166	1	4	217	7	3	28	373	0
2.166	2	2	217	7	1	28	373	0
2.166	2	5	217	7	3	28	373	0
2.166	3	3	217	7	1	28	373	0
2.166	3	6	217	7	3	28	373	0
2.167	1	1	217	8	1	28	373	0
2.167	1	4	217	8	3	28	373	0
2.167	2	2	217	8	1	28	373	0
2.167	2	5	217	8	3	28	373	0
2.167	3	3	217	8	1	28	373	0
2.167	3	6	217	8	3	28	373	0
2.168	1	1	217	9	1	28	373	0
2.168	1	4	217	9	3	28	373	0
2.168	2	2	217	9	1	28	373	0
2.168	2	5	217	9	3	28	373	0
2.168	3	3	217	9	1	28	373	0
2.168	3	6	217	9	3	28	373	0
2.169	1	1	217	10	1	28	373	0
2.169	1	4	217	10	3	28	373	0
2.169	2	2	217	10	1	28	373	0
2.169	2	5	217	10	3	28	373	0
2.169	3	3	217	10	1	28	373	0
2.169	3	6	217	10	3	28	373	0
2.17	1	1	218	1	1	28	373	0
2.17	1	4	218	1	3	28	373	0
2.17	2	2	218	1	1	28	373	0
2.17	2	5	218	1	3	28	373	0
2.17	3	3	218	1	1	28	373	0
2.17	3	6	218	1	3	28	373	0
2.171	1	4	218	2	3	28	373	0
2.171	2	2	218	2	1	28	373	0
2.171	2	5	218	2	3	28	373	0
2.171	3	3	218	2	1	28	373	0
2.171	3	6	218	2	3	28	373	0
2.172	1	1	218	3	1	28	373	0
2.172	1	4	218	3	3	28	373	0
2.172	2	5	218	3	3	28	373	0
2.172	3	3	218	3	1	28	373	0
2.172	3	6	218	3	3	28	373	0
2.173	1	1	218	4	1	28	373	0
2.173	1	4	218	4	3	28	373	0
2.173	2	2	218	4	1	28	373	0
2.173	2	5	218	4	3	28	373	0
2.173	3	3	218	4	1	28	373	0
2.173	3	6	218	4	3	28	373	0
2.174	1	1	218	5	1	28	373	0
2.174	1	4	218	5	3	28	373	0
2.174	2	2	218	5	1	28	373	0
2.174	2	5	218	5	3	28	373	0
2.174	3	3	218	5	1	28	373	0
2.174	3	6	218	5	3	28	373	0
2.175	1	1	218	6	1	28	373	0
2.175	1	4	218	6	3	28	373	0
2.175	2	2	218	6	1	28	373	0
2.175	2	5	218	6	3	28	373	0
2.175	3	3	218	6	1	28	373	0
2.175	3	6	218	6	3	28	373	0
2.176	1	1	218	7	1	28	373	0
2.176	1	4	218	7	3	28	373	0
2.176	2	2	218	7	1	28	373	0
2.176	2	5	218	7	3	28	373	0
2.176	3	3	218	7	1	28	373	0
2.176	3	6	218	7	3	28	373	0
2.177	1	1	218	8	1	28	373	0
2.177	1	4	218	8	3	28	373	0
2.177	2	2	218	8	1	28	373	0
2.177	2	5	218	8	3	28	373	0
2.177	3	3	218	8	1	28	373	0
2.177	3	6	218	8	3	28	373	0
2.178	1	1	218	9	1	28	373	0
2.178	1	4	218	9	3	28	373	0
2.178	2	2	218	9	1	28	373	0
2.178	2	5	218	9	3	28	373	0
2.178	3	3	218	9	1	28	373	0
2.178	3	6	218	9	3	28	373	0
2.179	1	1	218	10	1	28	373	0
2.179	1	4	218	10	3	28	373	0
2.179	2	2	218	10	1	28	373	0
2.179	2	5	218	10	3	28	373	0
2.179	3	3	218	10	1	28	373	0
2.179	3	6	218	10	3	28	373	0
2.18	1	1	219	1	1	28	373	0
2.18	1	4	219	1	3	28	373	0
2.18	2	2	219	1	1	28	373	0
2.18	2	5	219	1	3	28	373	0
2.18	3	3	219	1	1	28	373	0
2.18	3	6	219	1	3	28	373	0
2.181	1	1	219	2	1	28	373	0
2.181	1	4	219	2	3	28	373	0
2.181	2	2	219	2	1	28	373	0
2.181	2	5	219	2	3	28	373	0
2.181	3	3	219	2	1	28	373	0
2.181	3	6	219	2	3	28	373	0
2.182	1	1	219	3	1	28	373	0
2.182	1	4	219	3	3	28	373	0
2.182	2	2	219	3	1	28	373	0
2.182	2	5	219	3	3	28	373	0
2.182	3	3	219	3	1	28	373	0
2.182	3	6	219	3	3	28	373	0
2.183	1	1	219	4	1	28	373	0
2.183	1	4	219	4	3	28	373	0
2.183	2	2	219	4	1	28	373	0
2.183	2	5	219	4	3	28	373	0
2.183	3	3	219	4	1	28	373	0
2.183	3	6	219	4	3	28	373	0
2.184	1	1	219	5	1	28	373	0
2.184	1	4	219	5	3	28	373	0
2.184	2	2	219	5	1	28	373	0
2.184	2	5	219	5	3	28	373	0
2.184	3	3	219	5	1	28	373	0
2.184	3	6	219	5	3	28	373	0
2.185	1	1	219	6	1	28	373	0
2.185	1	4	219	6	3	28	373	0
2.185	2	5	219	6	3	28	373	0
2.185	3	3	219	6	1	28	373	0
2.185	3	6	219	6	3	28	373	0
2.186	1	1	219	7	1	28	373	0
2.186	1	4	219	7	3	28	373	0
2.186	2	2	219	7	1	28	373	0
2.186	2	5	219	7	3	28	373	0
2.186	3	3	219	7	1	28	373	0
2.186	3	6	219	7	3	28	373	0
2.187	1	1	219	8	1	28	373	0
2.187	1	4	219	8	3	28	373	0
2.187	2	2	219	8	1	28	373	0
2.187	2	5	219	8	3	28	373	0
2.187	3	3	219	8	1	28	373	0
2.187	3	6	219	8	3	28	373	0
2.188	1	1	219	9	1	28	373	0
2.188	1	4	219	9	3	28	373	0
2.188	2	2	219	9	1	28	373	0
2.188	2	5	219	9	3	28	373	0
2.188	3	3	219	9	1	28	373	0
2.188	3	6	219	9	3	28	373	0
2.189	1	1	219	10	1	28	373	0
2.189	1	4	219	10	3	28	373	0
2.189	2	2	219	10	1	28	373	0
2.189	2	5	219	10	3	28	373	0
2.189	3	3	219	10	1	28	373	0
2.189	3	6	219	10	3	28	373	0
2.19	1	1	220	1	1	28	373	0
2.19	1	4	220	1	3	28	373	0
2.19	2	2	220	1	1	28	373	0
2.19	2	5	220	1	3	28	373	0
2.19	3	3	220	1	1	28	373	0
2.19	3	6	220	1	3	28	373	0
2.191	1	1	220	2	1	28	373	0
2.191	1	4	220	2	3	28	373	0
2.191	2	2	220	2	1	28	373	0
2.191	2	5	220	2	3	28	373	0
2.191	3	3	220	2	1	28	373	0
2.191	3	6	220	2	3	28	373	0
2.192	1	1	220	3	1	28	373	0
2.192	1	4	220	3	3	28	373	0
2.192	2	2	220	3	1	28	373	0
2.192	2	5	220	3	3	28	373	0
2.192	3	3	220	3	1	28	373	0
2.192	3	6	220	3	3	28	373	0
2.193	1	1	220	4	1	28	373	0
2.193	1	4	220	4	3	28	373	0
2.193	2	2	220	4	1	28	373	0
2.193	2	5	220	4	3	28	373	0
2.193	3	3	220	4	1	28	373	0
2.193	3	6	220	4	3	28	373	0
2.194	1	1	220	5	1	28	373	0
2.194	1	4	220	5	3	28	373	0
2.194	2	2	220	5	1	28	373	0
2.194	2	5	220	5	3	28	373	0
2.194	3	3	220	5	1	28	373	0
2.194	3	6	220	5	3	28	373	0
2.195	1	1	220	6	1	28	373	0
2.195	1	4	220	6	3	28	373	0
2.195	2	2	220	6	1	28	373	0
2.195	2	5	220	6	3	28	373	0
2.195	3	3	220	6	1	28	373	0
2.195	3	6	220	6	3	28	373	0
2.196	1	1	220	7	1	28	373	0
2.196	1	4	220	7	3	28	373	0
2.196	2	2	220	7	1	28	373	0
2.196	2	5	220	7	3	28	373	0
2.196	3	3	220	7	1	28	373	0
2.196	3	6	220	7	3	28	373	0
2.197	1	1	220	8	1	28	373	0
2.197	1	4	220	8	3	28	373	0
2.197	2	2	220	8	1	28	373	0
2.197	2	5	220	8	3	28	373	0
2.197	3	3	220	8	1	28	373	0
2.197	3	6	220	8	3	28	373	0
2.198	1	1	220	9	1	28	373	0
2.198	1	4	220	9	3	28	373	0
2.198	2	2	220	9	1	28	373	0
2.198	2	5	220	9	3	28	373	0
2.198	3	3	220	9	1	28	373	0
2.198	3	6	220	9	3	28	373	0
2.199	1	1	220	10	1	28	373	0
2.199	1	4	220	10	3	28	373	0
2.199	2	2	220	10	1	28	373	0
2.199	2	5	220	10	3	28	373	0
2.199	3	3	220	10	1	28	373	0
2.199	3	6	220	10	3	28	373	0
2.2	1	1	221	1	1	28	373	0
2.2	1	4	221	1	3	28	373	0
2.2	2	2	221	1	1	28	373	0
2.2	2	5	221	1	3	28	373	0
2.2	3	3	221	1	1	28	373	0
2.2	3	6	221	1	3	28	373	0
2.201	1	1	221	2	1	28	373	0
2.201	1	4	221	2	3	28	373	0
2.201	2	2	221	2	1	28	373	0
2.201	2	5	221	2	3	28	373	0
2.201	3	3	221	2	1	28	373	0
2.201	3	6	221	2	3	28	373	0
2.202	1	1	221	3	1	28	373	0
2.202	1	4	221	3	3	28	373	0
2.202	2	2	221	3	1	28	373	0
2.202	2	5	221	3	3	28	373	0
2.202	3	3	221	3	1	28	373	0
2.202	3	6	221	3	3	28	373	0
2.203	1	1	221	4	1	28	373	0
2.203	1	4	221	4	3	28	373	0
2.203	2	2	221	4	1	28	373	0
2.203	2	5	221	4	3	28	373	0
2.203	3	3	221	4	1	28	373	0
2.203	3	6	221	4	3	28	373	0
2.204	1	1	221	5	1	28	373	0
2.204	1	4	221	5	3	28	373	0
2.204	2	2	221	5	1	28	373	0
2.204	2	5	221	5	3	28	373	0
2.204	3	3	221	5	1	28	373	0
2.204	3	6	221	5	3	28	373	0
2.205	1	1	221	6	1	28	373	0
2.205	1	4	221	6	3	28	373	0
2.205	2	2	221	6	1	28	373	0
2.205	2	5	221	6	3	28	373	0
2.205	3	3	221	6	1	28	373	0
2.205	3	6	221	6	3	28	373	0
2.206	1	1	221	7	1	28	373	0
2.206	1	4	221	7	3	28	373	0
2.206	2	2	221	7	1	28	373	0
2.206	2	5	221	7	3	28	373	0
2.206	3	3	221	7	1	28	373	0
2.206	3	6	221	7	3	28	373	0
2.207	1	1	221	8	1	28	373	0
2.207	1	4	221	8	3	28	373	0
2.207	2	2	221	8	1	28	373	0
2.207	2	5	221	8	3	28	373	0
2.207	3	3	221	8	1	28	373	0
2.207	3	6	221	8	3	28	373	0
2.208	1	1	221	9	1	28	373	0
2.208	1	4	221	9	3	28	373	0
2.208	2	2	221	9	1	28	373	0
2.208	2	5	221	9	3	28	373	0
2.208	3	3	221	9	1	28	373	0
2.208	3	6	221	9	3	28	373	0
2.209	1	1	221	10	1	28	373	0
2.209	1	4	221	10	3	28	373	0
2.209	2	2	221	10	1	28	373	0
2.209	2	5	221	10	3	28	373	0
2.209	3	6	221	10	3	28	373	0
2.21	1	1	222	1	1	28	373	0
2.21	1	4	222	1	3	28	373	0
2.21	2	2	222	1	1	28	373	0
2.21	2	5	222	1	3	28	373	0
2.21	3	3	222	1	1	28	373	0
2.21	3	6	222	1	3	28	373	0
2.211	1	1	222	2	1	28	373	0
2.211	1	4	222	2	3	28	373	0
2.211	2	2	222	2	1	28	373	0
2.211	2	5	222	2	3	28	373	0
2.211	3	3	222	2	1	28	373	0
2.211	3	6	222	2	3	28	373	0
2.212	1	1	222	3	1	28	373	0
2.212	1	4	222	3	3	28	373	0
2.212	2	2	222	3	1	28	373	0
2.212	2	5	222	3	3	28	373	0
2.212	3	3	222	3	1	28	373	0
2.212	3	6	222	3	3	28	373	0
2.213	1	1	222	4	1	28	373	0
2.213	1	4	222	4	3	28	373	0
2.213	2	5	222	4	3	28	373	0
2.213	3	3	222	4	1	28	373	0
2.213	3	6	222	4	3	28	373	0
2.214	1	1	222	5	1	28	373	0
2.214	1	4	222	5	3	28	373	0
2.214	2	2	222	5	1	28	373	0
2.214	2	5	222	5	3	28	373	0
2.214	3	3	222	5	1	28	373	0
2.214	3	6	222	5	3	28	373	0
2.215	1	1	222	6	1	28	373	0
2.215	1	4	222	6	3	28	373	0
2.215	2	2	222	6	1	28	373	0
2.215	2	5	222	6	3	28	373	0
2.215	3	3	222	6	1	28	373	0
2.215	3	6	222	6	3	28	373	0
2.216	1	1	222	7	1	28	373	0
2.216	1	4	222	7	3	28	373	0
2.216	2	2	222	7	1	28	373	0
2.216	2	5	222	7	3	28	373	0
2.216	3	3	222	7	1	28	373	0
2.216	3	6	222	7	3	28	373	0
2.217	1	1	222	8	1	28	373	0
2.217	1	4	222	8	3	28	373	0
2.217	2	2	222	8	1	28	373	0
2.217	2	5	222	8	3	28	373	0
2.217	3	3	222	8	1	28	373	0
2.217	3	6	222	8	3	28	373	0
2.218	1	1	222	9	1	28	373	0
2.218	1	4	222	9	3	28	373	0
2.218	2	2	222	9	1	28	373	0
2.218	2	5	222	9	3	28	373	0
2.218	3	3	222	9	1	28	373	0
2.218	3	6	222	9	3	28	373	0
2.219	1	1	222	10	1	28	373	0
2.219	1	4	222	10	3	28	373	0
2.219	2	2	222	10	1	28	373	0
2.219	2	5	222	10	3	28	373	0
2.219	3	3	222	10	1	28	373	0
2.219	3	6	222	10	3	28	373	0
2.22	1	1	223	1	1	28	373	0
2.22	1	4	223	1	3	28	373	0
2.22	2	2	223	1	1	28	373	0
2.22	2	5	223	1	3	28	373	0
2.22	3	3	223	1	1	28	373	0
2.22	3	6	223	1	3	28	373	0
2.221	1	1	223	2	1	28	373	0
2.221	1	4	223	2	3	28	373	0
2.221	2	2	223	2	1	28	373	0
2.221	2	5	223	2	3	28	373	0
2.221	3	3	223	2	1	28	373	0
2.221	3	6	223	2	3	28	373	0
2.222	1	1	223	3	1	28	373	0
2.222	1	4	223	3	3	28	373	0
2.222	2	2	223	3	1	28	373	0
2.222	2	5	223	3	3	28	373	0
2.222	3	3	223	3	1	28	373	0
2.222	3	6	223	3	3	28	373	0
2.223	1	1	223	4	1	28	373	0
2.223	1	4	223	4	3	28	373	0
2.223	2	2	223	4	1	28	373	0
2.223	2	5	223	4	3	28	373	0
2.223	3	3	223	4	1	28	373	0
2.223	3	6	223	4	3	28	373	0
2.224	1	1	223	5	1	28	373	0
2.224	1	4	223	5	3	28	373	0
2.224	2	2	223	5	1	28	373	0
2.224	2	5	223	5	3	28	373	0
2.224	3	3	223	5	1	28	373	0
2.224	3	6	223	5	3	28	373	0
2.225	1	1	223	6	1	28	373	0
2.225	1	4	223	6	3	28	373	0
2.225	2	2	223	6	1	28	373	0
2.225	2	5	223	6	3	28	373	0
2.225	3	3	223	6	1	28	373	0
2.225	3	6	223	6	3	28	373	0
2.226	1	1	223	7	1	28	373	0
2.226	1	4	223	7	3	28	373	0
2.226	2	5	223	7	3	28	373	0
2.226	3	3	223	7	1	28	373	0
2.226	3	6	223	7	3	28	373	0
2.227	1	1	223	8	1	28	373	0
2.227	1	4	223	8	3	28	373	0
2.227	2	2	223	8	1	28	373	0
2.227	2	5	223	8	3	28	373	0
2.227	3	3	223	8	1	28	373	0
2.227	3	6	223	8	3	28	373	0
2.228	1	1	223	9	1	28	373	0
2.228	1	4	223	9	3	28	373	0
2.228	2	2	223	9	1	28	373	0
2.228	2	5	223	9	3	28	373	0
2.228	3	3	223	9	1	28	373	0
2.228	3	6	223	9	3	28	373	0
2.229	1	1	223	10	1	28	373	0
2.229	1	4	223	10	3	28	373	0
2.229	2	2	223	10	1	28	373	0
2.229	2	5	223	10	3	28	373	0
2.229	3	3	223	10	1	28	373	0
2.229	3	6	223	10	3	28	373	0
2.23	1	1	224	1	1	28	373	0
2.23	1	4	224	1	3	28	373	0
2.23	2	2	224	1	1	28	373	0
2.23	2	5	224	1	3	28	373	0
2.23	3	3	224	1	1	28	373	0
2.23	3	6	224	1	3	28	373	0
2.231	1	1	224	2	1	28	373	0
2.231	1	4	224	2	3	28	373	0
2.231	2	2	224	2	1	28	373	0
2.231	2	5	224	2	3	28	373	0
2.231	3	3	224	2	1	28	373	0
2.231	3	6	224	2	3	28	373	0
2.232	1	1	224	3	1	28	373	0
2.232	1	4	224	3	3	28	373	0
2.232	2	2	224	3	1	28	373	0
2.232	2	5	224	3	3	28	373	0
2.232	3	3	224	3	1	28	373	0
2.232	3	6	224	3	3	28	373	0
2.233	1	1	224	4	1	28	373	0
2.233	1	4	224	4	3	28	373	0
2.233	2	2	224	4	1	28	373	0
2.233	2	5	224	4	3	28	373	0
2.233	3	3	224	4	1	28	373	0
2.233	3	6	224	4	3	28	373	0
2.234	1	1	224	5	1	28	373	0
2.234	1	4	224	5	3	28	373	0
2.234	2	2	224	5	1	28	373	0
2.234	2	5	224	5	3	28	373	0
2.234	3	3	224	5	1	28	373	0
2.234	3	6	224	5	3	28	373	0
2.235	1	1	224	6	1	28	373	0
2.235	1	4	224	6	3	28	373	0
2.235	2	2	224	6	1	28	373	0
2.235	2	5	224	6	3	28	373	0
2.235	3	3	224	6	1	28	373	0
2.235	3	6	224	6	3	28	373	0
2.236	1	1	224	7	1	28	373	0
2.236	1	4	224	7	3	28	373	0
2.236	2	2	224	7	1	28	373	0
2.236	2	5	224	7	3	28	373	0
2.236	3	3	224	7	1	28	373	0
2.236	3	6	224	7	3	28	373	0
2.237	1	1	224	8	1	28	373	0
2.237	1	4	224	8	3	28	373	0
2.237	2	2	224	8	1	28	373	0
2.237	2	5	224	8	3	28	373	0
2.237	3	3	224	8	1	28	373	0
2.237	3	6	224	8	3	28	373	0
2.238	1	1	224	9	1	28	373	0
2.238	1	4	224	9	3	28	373	0
2.238	2	2	224	9	1	28	373	0
2.238	2	5	224	9	3	28	373	0
2.238	3	3	224	9	1	28	373	0
2.238	3	6	224	9	3	28	373	0
2.239	1	1	224	10	1	28	373	0
2.239	1	4	224	10	3	28	373	0
2.239	2	2	224	10	1	28	373	0
2.239	2	5	224	10	3	28	373	0
2.239	3	3	224	10	1	28	373	0
2.239	3	6	224	10	3	28	373	0
2.24	1	1	225	1	1	28	373	0
2.24	1	4	225	1	3	28	373	0
2.24	2	2	225	1	1	28	373	0
2.24	2	5	225	1	3	28	373	0
2.24	3	3	225	1	1	28	373	0
2.24	3	6	225	1	3	28	373	0
2.241	1	1	225	2	1	28	373	0
2.241	1	4	225	2	3	28	373	0
2.241	2	2	225	2	1	28	373	0
2.241	2	5	225	2	3	28	373	0
2.241	3	3	225	2	1	28	373	0
2.241	3	6	225	2	3	28	373	0
2.242	1	1	225	3	1	28	373	0
2.242	1	4	225	3	3	28	373	0
2.242	2	2	225	3	1	28	373	0
2.242	2	5	225	3	3	28	373	0
2.242	3	3	225	3	1	28	373	0
2.242	3	6	225	3	3	28	373	0
2.243	1	1	225	4	1	28	373	0
2.243	1	4	225	4	3	28	373	0
2.243	2	2	225	4	1	28	373	0
2.243	2	5	225	4	3	28	373	0
2.243	3	3	225	4	1	28	373	0
2.243	3	6	225	4	3	28	373	0
2.244	1	1	225	5	1	28	373	0
2.244	1	4	225	5	3	28	373	0
2.244	2	2	225	5	1	28	373	0
2.244	2	5	225	5	3	28	373	0
2.244	3	3	225	5	1	28	373	0
2.244	3	6	225	5	3	28	373	0
2.245	1	1	225	6	1	28	373	0
2.245	1	4	225	6	3	28	373	0
2.245	2	2	225	6	1	28	373	0
2.245	2	5	225	6	3	28	373	0
2.245	3	3	225	6	1	28	373	0
2.245	3	6	225	6	3	28	373	0
2.246	1	1	225	7	1	28	373	0
2.246	1	4	225	7	3	28	373	0
2.246	2	2	225	7	1	28	373	0
2.246	2	5	225	7	3	28	373	0
2.246	3	3	225	7	1	28	373	0
2.246	3	6	225	7	3	28	373	0
2.247	1	1	225	8	1	28	373	0
2.247	1	4	225	8	3	28	373	0
2.247	2	2	225	8	1	28	373	0
2.247	2	5	225	8	3	28	373	0
2.247	3	3	225	8	1	28	373	0
2.247	3	6	225	8	3	28	373	0
2.248	1	1	225	9	1	28	373	0
2.248	1	4	225	9	3	28	373	0
2.248	2	2	225	9	1	28	373	0
2.248	2	5	225	9	3	28	373	0
2.248	3	3	225	9	1	28	373	0
2.248	3	6	225	9	3	28	373	0
2.249	1	1	225	10	1	28	373	0
2.249	1	4	225	10	3	28	373	0
2.249	2	2	225	10	1	28	373	0
2.249	2	5	225	10	3	28	373	0
2.249	3	3	225	10	1	28	373	0
2.249	3	6	225	10	3	28	373	0
2.25	1	1	226	1	1	28	373	0
2.25	1	4	226	1	3	28	373	0
2.25	2	2	226	1	1	28	373	0
2.25	2	5	226	1	3	28	373	0
2.25	3	3	226	1	1	28	373	0
2.25	3	6	226	1	3	28	373	0
2.251	1	1	226	2	1	28	373	0
2.251	1	4	226	2	3	28	373	0
2.251	2	2	226	2	1	28	373	0
2.251	2	5	226	2	3	28	373	0
2.251	3	3	226	2	1	28	373	0
2.251	3	6	226	2	3	28	373	0
2.252	1	1	226	3	1	28	373	0
2.252	1	4	226	3	3	28	373	0
2.252	2	2	226	3	1	28	373	0
2.252	2	5	226	3	3	28	373	0
2.252	3	3	226	3	1	28	373	0
2.252	3	6	226	3	3	28	373	0
2.253	1	1	226	4	1	28	373	0
2.253	1	4	226	4	3	28	373	0
2.253	2	2	226	4	1	28	373	0
2.253	2	5	226	4	3	28	373	0
2.253	3	3	226	4	1	28	373	0
2.253	3	6	226	4	3	28	373	0
2.254	1	1	226	5	1	28	373	0
2.254	1	4	226	5	3	28	373	0
2.254	2	2	226	5	1	28	373	0
2.254	2	5	226	5	3	28	373	0
2.254	3	3	226	5	1	28	373	0
2.254	3	6	226	5	3	28	373	0
2.255	1	1	226	6	1	28	373	0
2.255	1	4	226	6	3	28	373	0
2.255	2	2	226	6	1	28	373	0
2.255	2	5	226	6	3	28	373	0
2.255	3	3	226	6	1	28	373	0
2.255	3	6	226	6	3	28	373	0
2.256	1	1	226	7	1	28	373	0
2.256	1	4	226	7	3	28	373	0
2.256	2	2	226	7	1	28	373	0
2.256	2	5	226	7	3	28	373	0
2.256	3	3	226	7	1	28	373	0
2.256	3	6	226	7	3	28	373	0
2.257	1	1	226	8	1	28	373	0
2.257	1	4	226	8	3	28	373	0
2.257	2	2	226	8	1	28	373	0
2.257	2	5	226	8	3	28	373	0
2.257	3	3	226	8	1	28	373	0
2.257	3	6	226	8	3	28	373	0
2.258	1	1	226	9	1	28	373	0
2.258	1	4	226	9	3	28	373	0
2.258	2	2	226	9	1	28	373	0
2.258	2	5	226	9	3	28	373	0
2.258	3	3	226	9	1	28	373	0
2.258	3	6	226	9	3	28	373	0
2.259	1	1	226	10	1	28	373	0
2.259	1	4	226	10	3	28	373	0
2.259	2	2	226	10	1	28	373	0
2.259	2	5	226	10	3	28	373	0
2.259	3	3	226	10	1	28	373	0
2.259	3	6	226	10	3	28	373	0
2.26	1	1	227	1	1	28	373	0
2.26	1	4	227	1	3	28	373	0
2.26	2	2	227	1	1	28	373	0
2.26	2	5	227	1	3	28	373	0
2.26	3	3	227	1	1	28	373	0
2.26	3	6	227	1	3	28	373	0
2.261	1	1	227	2	1	28	373	0
2.261	1	4	227	2	3	28	373	0
2.261	2	2	227	2	1	28	373	0
2.261	2	5	227	2	3	28	373	0
2.261	3	3	227	2	1	28	373	0
2.261	3	6	227	2	3	28	373	0
2.262	1	1	227	3	1	28	373	0
2.262	1	4	227	3	3	28	373	0
2.262	2	2	227	3	1	28	373	0
2.262	2	5	227	3	3	28	373	0
2.262	3	3	227	3	1	28	373	0
2.262	3	6	227	3	3	28	373	0
2.263	1	1	227	4	1	28	373	0
2.263	1	4	227	4	3	28	373	0
2.263	2	2	227	4	1	28	373	0
2.263	2	5	227	4	3	28	373	0
2.263	3	3	227	4	1	28	373	0
2.263	3	6	227	4	3	28	373	0
2.264	1	1	227	5	1	28	373	0
2.264	1	4	227	5	3	28	373	0
2.264	2	2	227	5	1	28	373	0
2.264	2	5	227	5	3	28	373	0
2.264	3	3	227	5	1	28	373	0
2.264	3	6	227	5	3	28	373	0
2.265	1	1	227	6	1	28	373	0
2.265	1	4	227	6	3	28	373	0
2.265	2	2	227	6	1	28	373	0
2.265	2	5	227	6	3	28	373	0
2.265	3	3	227	6	1	28	373	0
2.265	3	6	227	6	3	28	373	0
2.266	1	1	227	7	1	28	373	0
2.266	1	4	227	7	3	28	373	0
2.266	2	2	227	7	1	28	373	0
2.266	2	5	227	7	3	28	373	0
2.266	3	3	227	7	1	28	373	0
2.266	3	6	227	7	3	28	373	0
2.267	1	1	227	8	1	28	373	0
2.267	1	4	227	8	3	28	373	0
2.267	2	2	227	8	1	28	373	0
2.267	2	5	227	8	3	28	373	0
2.267	3	3	227	8	1	28	373	0
2.267	3	6	227	8	3	28	373	0
2.268	1	1	227	9	1	28	373	0
2.268	1	4	227	9	3	28	373	0
2.268	2	2	227	9	1	28	373	0
2.268	2	5	227	9	3	28	373	0
2.268	3	3	227	9	1	28	373	0
2.268	3	6	227	9	3	28	373	0
2.269	1	1	227	10	1	28	373	0
2.269	1	4	227	10	3	28	373	0
2.269	2	2	227	10	1	28	373	0
2.269	2	5	227	10	3	28	373	0
2.269	3	3	227	10	1	28	373	0
2.269	3	6	227	10	3	28	373	0
2.27	1	1	228	1	1	28	373	0
2.27	1	4	228	1	3	28	373	0
2.27	2	2	228	1	1	28	373	0
2.27	2	5	228	1	3	28	373	0
2.27	3	3	228	1	1	28	373	0
2.27	3	6	228	1	3	28	373	0
2.271	1	1	228	2	1	28	373	0
2.271	1	4	228	2	3	28	373	0
2.271	2	2	228	2	1	28	373	0
2.271	2	5	228	2	3	28	373	0
2.271	3	3	228	2	1	28	373	0
2.271	3	6	228	2	3	28	373	0
2.272	1	1	228	3	1	28	373	0
2.272	1	4	228	3	3	28	373	0
2.272	2	2	228	3	1	28	373	0
2.272	2	5	228	3	3	28	373	0
2.272	3	3	228	3	1	28	373	0
2.272	3	6	228	3	3	28	373	0
2.273	1	1	228	4	1	28	373	0
2.273	1	4	228	4	3	28	373	0
2.273	2	2	228	4	1	28	373	0
2.273	2	5	228	4	3	28	373	0
2.273	3	3	228	4	1	28	373	0
2.273	3	6	228	4	3	28	373	0
2.274	1	1	228	5	1	28	373	0
2.274	1	4	228	5	3	28	373	0
2.274	2	2	228	5	1	28	373	0
2.274	2	5	228	5	3	28	373	0
2.274	3	3	228	5	1	28	373	0
2.274	3	6	228	5	3	28	373	0
2.275	1	1	228	6	1	28	373	0
2.275	1	4	228	6	3	28	373	0
2.275	2	2	228	6	1	28	373	0
2.275	2	5	228	6	3	28	373	0
2.275	3	3	228	6	1	28	373	0
2.275	3	6	228	6	3	28	373	0
2.276	1	1	228	7	1	28	373	0
2.276	1	4	228	7	3	28	373	0
2.276	2	2	228	7	1	28	373	0
2.276	2	5	228	7	3	28	373	0
2.276	3	3	228	7	1	28	373	0
2.276	3	6	228	7	3	28	373	0
2.277	1	1	228	8	1	28	373	0
2.277	1	4	228	8	3	28	373	0
2.277	2	5	228	8	3	28	373	0
2.277	3	3	228	8	1	28	373	0
2.277	3	6	228	8	3	28	373	0
2.278	1	1	228	9	1	28	373	0
2.278	1	4	228	9	3	28	373	0
2.278	2	2	228	9	1	28	373	0
2.278	2	5	228	9	3	28	373	0
2.278	3	3	228	9	1	28	373	0
2.278	3	6	228	9	3	28	373	0
2.279	1	1	228	10	1	28	373	0
2.279	1	4	228	10	3	28	373	0
2.279	2	2	228	10	1	28	373	0
2.279	2	5	228	10	3	28	373	0
2.279	3	3	228	10	1	28	373	0
2.279	3	6	228	10	3	28	373	0
2.28	1	1	229	1	1	28	373	0
2.28	1	4	229	1	3	28	373	0
2.28	2	2	229	1	1	28	373	0
2.28	2	5	229	1	3	28	373	0
2.28	3	3	229	1	1	28	373	0
2.28	3	6	229	1	3	28	373	0
2.281	1	1	229	2	1	28	373	0
2.281	1	4	229	2	3	28	373	0
2.281	2	2	229	2	1	28	373	0
2.281	2	5	229	2	3	28	373	0
2.281	3	3	229	2	1	28	373	0
2.281	3	6	229	2	3	28	373	0
2.282	1	1	229	3	1	28	373	0
2.282	1	4	229	3	3	28	373	0
2.282	2	2	229	3	1	28	373	0
